id,name,shop,price,url
662,Laptop Acer Swift 3 SF314-511-55QE NX.ABNSV.003 (Core ™ i5-1135G7 | 16GB | 512GB | Intel® Iris® Xe | 14 inch FHD | Win 11 | Bạc),Anphat computer,1.900.000,https://www.anphatpc.com.vn/laptop-acer-swift-3-sf314-511-55qe-nx.abnsv.003.html
663,Laptop Dell Mobile Precision 5560 (Core i9-11950H | 16GB | 512GB | RTX A2000 4GB | 15.6 inch FHD | Ubuntu Linux | Xám),Anphat computer,65.990.000,https://www.anphatpc.com.vn/laptop-dell-mobile-precision-5560-core-i9-11950h.html
664,Laptop Dell Inspiron 5310 N3I5014W1 (Core i5-11320H | 8GB | 512GB | Intel Iris Xe | 13.3 inch QHD+ | Win 11 | Office | Bạc),Anphat computer,18.690.000,https://www.anphatpc.com.vn/laptop-dell-inspiron-5310-n3i5014w1.html
665,Laptop Asus Vivobook 15X OLED A1503ZA-L1422W (Core i5-12500H | 8GB | 512GB | Intel® Iris® Xe | 15.6 inch OLED FHD | Win 11 | Xanh),Anphat computer,18.590.000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15x-oled-a1503za-l1422w.html
666,Laptop Asus Vivobook 15 OLED M1503QA-L1044W (Ryzen 7-5800H | 8GB | 512GB | AMD Radeon | 15.6 inch FHD | Win 11 | Bạc),Anphat computer,16.990.000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-oled-m1503qa-l1044w.html
667,Laptop Acer Aspire 7 A715-42G-R05G NH.QAYSV.007 (Ryzen 5-5500U | 8GB | 512GB | GTX 1650 4GB | 15.6 inch FHD 144Hz | Win 11 | Đen),Anphat computer,16.990.000,https://www.anphatpc.com.vn/laptop-acer-gaming-aspire-7-a715-42g-r05g-nh.qaysv.007.html
668,Laptop ASUS TUF Gaming A15 FA506IHRB-HN080W (Ryzen 5-4600H | 8GB | 512GB | GTX 1650 4GB | 15.6-inch FHD | Win 11 | Đen),Anphat computer,15.690.000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-a15-fa506ihrb-hn080w.html
669,Laptop Lenovo ThinkPad E15 Gen 4 21E600CMVA (Core i7-1255U | 8GB | 512GB | Intel Iris Xe Graphics | 15.6inch FHD | No OS | Đen),Anphat computer,22.290.000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e15-gen-4-21e600cmva.html
670,Laptop Lenovo ThinkPad E15 G4 21E600CFVA (Core i5-1235U | 8GB | 512GB | 15.6 inch FHD | No OS | Black),Anphat computer,19.490.000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e15-g4-21e600cfva.html
671,Laptop Lenovo ThinkPad E15 G4 21E600CGVA (Core i5-1235U | 8GB | 256GB | 15.6 inch FHD | No OS | Black),Anphat computer,18.490.000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e15-g4-21e600cgva.html
